FULLGAME_STRATEGY_V1
ITER	12000
INFOSET	FOLD	CHECK	CALL	BET	RAISE	ALL_IN	VISITS
preflop|seat=1|bucket=108|tc=1|pot=1|n=2|h=rr	0.0393083260	0.0000000000	0.9051361185	0.0000000000	0.0277777778	0.0277777778	9
preflop|seat=1|bucket=108|tc=1|pot=2|n=2|h=crrr	0.2765857615	0.0000000000	0.3308379648	0.0000000000	0.3042063509	0.0883699228	26
preflop|seat=1|bucket=108|tc=1|pot=2|n=2|h=rrr	0.4213413513	0.0000000000	0.0833333333	0.0000000000	0.4119919821	0.0833333333	3
preflop|seat=1|bucket=108|tc=1|pot=2|n=2|h=rrrr	0.2231645608	0.0000000000	0.3659625226	0.0000000000	0.3483729167	0.0625000000	4
preflop|seat=1|bucket=109|tc=0|pot=0|n=2|h=c	0.0000000000	0.3581330137	0.0000000000	0.0000000000	0.6037717482	0.0380952381	35
preflop|seat=1|bucket=109|tc=1|pot=0|n=2|h=	0.2155495771	0.0000000000	0.2505747940	0.0000000000	0.5230060637	0.0108695652	46
preflop|seat=1|bucket=109|tc=1|pot=1|n=2|h=cr	0.4041883275	0.0000000000	0.3133766842	0.0000000000	0.0842271917	0.1982077966	23
preflop|seat=1|bucket=109|tc=1|pot=1|n=2|h=crr	0.2595813791	0.0000000000	0.2975862449	0.0000000000	0.3513609155	0.0914714605	19
preflop|seat=1|bucket=109|tc=1|pot=1|n=2|h=r	0.6168082775	0.0000000000	0.0168418687	0.0000000000	0.3589969126	0.0073529412	34
preflop|seat=1|bucket=109|tc=1|pot=1|n=2|h=rr	0.0380568771	0.0000000000	0.2922762297	0.0000000000	0.6540418932	0.0156250000	16
preflop|seat=1|bucket=109|tc=1|pot=2|n=2|h=crrr	0.2617685012	0.0000000000	0.3017234087	0.0000000000	0.2960931130	0.1404149771	11
preflop|seat=1|bucket=109|tc=1|pot=2|n=2|h=rrr	0.1990450524	0.0000000000	0.0214348964	0.0000000000	0.7602892820	0.0192307692	13
preflop|seat=1|bucket=109|tc=1|pot=2|n=2|h=rrrr	0.1711390515	0.0000000000	0.3453944986	0.0000000000	0.2574440215	0.2260224284	9
preflop|seat=1|bucket=10|tc=0|pot=0|n=2|h=c	0.0000000000	0.4587843370	0.0000000000	0.0000000000	0.5089575985	0.0322580645	31
preflop|seat=1|bucket=10|tc=1|pot=0|n=2|h=	0.2625767342	0.0000000000	0.3577028670	0.0000000000	0.3737680179	0.0059523810	42
preflop|seat=1|bucket=10|tc=1|pot=1|n=2|h=cr	0.1198425283	0.0000000000	0.5256050329	0.0000000000	0.3445524389	0.0100000000	25
preflop|seat=1|bucket=10|tc=1|pot=1|n=2|h=crr	0.4035206327	0.0000000000	0.0237218836	0.0000000000	0.5500302109	0.0227272727	11
preflop|seat=1|bucket=10|tc=1|pot=1|n=2|h=r	0.5322775302	0.0000000000	0.3280311026	0.0000000000	0.0344827586	0.1052086086	29
preflop|seat=1|bucket=10|tc=1|pot=1|n=2|h=rr	0.4646411745	0.0000000000	0.2643055356	0.0000000000	0.2578953952	0.0131578947	19
preflop|seat=1|bucket=10|tc=1|pot=2|n=2|h=crrr	0.2044618852	0.0000000000	0.4732673015	0.0000000000	0.3056041466	0.0166666667	15
preflop|seat=1|bucket=10|tc=1|pot=2|n=2|h=rrr	0.3072301864	0.0000000000	0.0950032568	0.0000000000	0.3093855986	0.2883809582	4
preflop|seat=1|bucket=10|tc=1|pot=2|n=2|h=rrrr	0.2040371858	0.0000000000	0.4578532586	0.0000000000	0.3153822828	0.0227272727	11
preflop|seat=1|bucket=110|tc=0|pot=0|n=2|h=c	0.0000000000	0.0166666667	0.0000000000	0.0000000000	0.9666666667	0.0166666667	60
preflop|seat=1|bucket=110|tc=1|pot=0|n=2|h=	0.0476175156	0.0000000000	0.9279451842	0.0000000000	0.0187554820	0.0056818182	88
preflop|seat=1|bucket=110|tc=1|pot=1|n=2|h=cr	0.0107142857	0.0000000000	0.3388426215	0.0000000000	0.6397288071	0.0107142857	70
preflop|seat=1|bucket=110|tc=1|pot=1|n=2|h=crr	0.3521402694	0.0000000000	0.0732153922	0.0000000000	0.5646443384	0.0100000000	50
preflop|seat=1|bucket=110|tc=1|pot=1|n=2|h=r	0.2587969485	0.0000000000	0.3738880364	0.0000000000	0.3583864437	0.0089285714	56
preflop|seat=1|bucket=110|tc=1|pot=1|n=2|h=rr	0.1728514890	0.0000000000	0.3659767588	0.0000000000	0.4270808431	0.0340909091	22
preflop|seat=1|bucket=110|tc=1|pot=2|n=2|h=crrr	0.2728205026	0.0000000000	0.3276680824	0.0000000000	0.3154407904	0.0840706247	39
preflop|seat=1|bucket=110|tc=1|pot=2|n=2|h=rrr	0.3564122452	0.0000000000	0.0657937208	0.0000000000	0.5560549036	0.0217391304	23
preflop|seat=1|bucket=110|tc=1|pot=2|n=2|h=rrrr	0.1775883866	0.0000000000	0.2519168882	0.0000000000	0.2200273338	0.3504673914	13
preflop|seat=1|bucket=111|tc=0|pot=0|n=2|h=c	0.0000000000	0.8160919540	0.0000000000	0.0000000000	0.0919540230	0.0919540230	29
preflop|seat=1|bucket=111|tc=1|pot=0|n=2|h=	0.0634651204	0.0000000000	0.8924342746	0.0000000000	0.0153061224	0.0287944825	49
preflop|seat=1|bucket=111|tc=1|pot=1|n=2|h=cr	0.2379245604	0.0000000000	0.2121940240	0.0000000000	0.5160976318	0.0337837838	37
preflop|seat=1|bucket=111|tc=1|pot=1|n=2|h=crr	0.3309931440	0.0000000000	0.1200932748	0.0000000000	0.3693185548	0.1795950264	11
preflop|seat=1|bucket=111|tc=1|pot=1|n=2|h=r	0.2562639941	0.0000000000	0.3307764034	0.0000000000	0.3944410840	0.0185185185	27
preflop|seat=1|bucket=111|tc=1|pot=1|n=2|h=rr	0.6016228820	0.0000000000	0.0621908584	0.0000000000	0.2806307040	0.0555555556	9
preflop|seat=1|bucket=111|tc=1|pot=2|n=2|h=crrr	0.1806798285	0.0000000000	0.3949874188	0.0000000000	0.4118327527	0.0125000000	20
preflop|seat=1|bucket=111|tc=1|pot=2|n=2|h=rrr	0.0360810310	0.0000000000	0.0707004409	0.0000000000	0.0390833302	0.8541351979	15
preflop|seat=1|bucket=111|tc=1|pot=2|n=2|h=rrrr	0.2169979276	0.0000000000	0.2328487383	0.0000000000	0.2406220042	0.3095313299	4
preflop|seat=1|bucket=112|tc=0|pot=0|n=2|h=c	0.0000000000	0.2555327412	0.0000000000	0.0000000000	0.7111339255	0.0333333333	30
preflop|seat=1|bucket=112|tc=1|pot=0|n=2|h=	0.1275680103	0.0000000000	0.5114248769	0.0000000000	0.3437657335	0.0172413793	29
preflop|seat=1|bucket=112|tc=1|pot=1|n=2|h=cr	0.2709003055	0.0000000000	0.0156250000	0.0000000000	0.6978496945	0.0156250000	16
preflop|seat=1|bucket=112|tc=1|pot=1|n=2|h=crr	0.1796478989	0.0000000000	0.1422130052	0.0000000000	0.1910709575	0.4870681384	16
preflop|seat=1|bucket=112|tc=1|pot=1|n=2|h=r	0.5171518156	0.0000000000	0.0543478261	0.0000000000	0.3741525322	0.0543478261	23
preflop|seat=1|bucket=112|tc=1|pot=1|n=2|h=rr	0.0277777778	0.0000000000	0.4875076870	0.0000000000	0.4569367575	0.0277777778	9
preflop|seat=1|bucket=112|tc=1|pot=2|n=2|h=crrr	0.2288206056	0.0000000000	0.2510237155	0.0000000000	0.2325813684	0.2875743106	10
preflop|seat=1|bucket=112|tc=1|pot=2|n=2|h=rrr	0.1230691423	0.0000000000	0.0833333333	0.0000000000	0.7102641910	0.0833333333	12
preflop|seat=1|bucket=112|tc=1|pot=2|n=2|h=rrrr	0.2500000000	0.0000000000	0.2500000000	0.0000000000	0.2500000000	0.2500000000	3
preflop|seat=1|bucket=113|tc=0|pot=0|n=2|h=c	0.0000000000	0.5492745191	0.0000000000	0.0000000000	0.4412016714	0.0095238095	35
preflop|seat=1|bucket=113|tc=1|pot=0|n=2|h=	0.5432766844	0.0000000000	0.0651343358	0.0000000000	0.3380175513	0.0535714286	42
preflop|seat=1|bucket=113|tc=1|pot=1|n=2|h=cr	0.1602544235	0.0000000000	0.0333333333	0.0000000000	0.7730789098	0.0333333333	15
preflop|seat=1|bucket=113|tc=1|pot=1|n=2|h=crr	0.4015652028	0.0000000000	0.0201195553	0.0000000000	0.5636093595	0.0147058824	17
preflop|seat=1|bucket=113|tc=1|pot=1|n=2|h=r	0.1552315283	0.0000000000	0.7312244311	0.0000000000	0.1054795245	0.0080645161	31
preflop|seat=1|bucket=113|tc=1|pot=1|n=2|h=rr	0.3533802521	0.0000000000	0.3818067141	0.0000000000	0.1755273195	0.0892857143	14
preflop|seat=1|bucket=113|tc=1|pot=2|n=2|h=crrr	0.2326150229	0.0000000000	0.3734154706	0.0000000000	0.3582552208	0.0357142857	7
preflop|seat=1|bucket=113|tc=1|pot=2|n=2|h=rrr	0.3703278868	0.0000000000	0.0735543734	0.0000000000	0.4936177398	0.0625000000	4
preflop|seat=1|bucket=113|tc=1|pot=2|n=2|h=rrrr	0.2433851638	0.0000000000	0.3248009134	0.0000000000	0.3068139228	0.1250000000	8
preflop|seat=1|bucket=114|tc=0|pot=0|n=2|h=c	0.0000000000	0.0436449018	0.0000000000	0.0000000000	0.9325455744	0.0238095238	42
preflop|seat=1|bucket=114|tc=1|pot=0|n=2|h=	0.5283415347	0.0000000000	0.3095390482	0.0000000000	0.1223426329	0.0397767842	46
preflop|seat=1|bucket=114|tc=1|pot=1|n=2|h=cr	0.4323420903	0.0000000000	0.1955472431	0.0000000000	0.1330033824	0.2391072842	22
preflop|seat=1|bucket=114|tc=1|pot=1|n=2|h=crr	0.0222750950	0.0000000000	0.0078125000	0.0000000000	0.9620999050	0.0078125000	32
preflop|seat=1|bucket=114|tc=1|pot=1|n=2|h=r	0.0243902439	0.0000000000	0.3797980599	0.0000000000	0.5208561582	0.0749555379	41
preflop|seat=1|bucket=114|tc=1|pot=1|n=2|h=rr	0.1719804534	0.0000000000	0.2747094183	0.0000000000	0.3315051950	0.2218049333	14
preflop|seat=1|bucket=114|tc=1|pot=2|n=2|h=crrr	0.2307852439	0.0000000000	0.2816494069	0.0000000000	0.2747279839	0.2128373653	11
preflop|seat=1|bucket=114|tc=1|pot=2|n=2|h=rrr	0.0208333333	0.0000000000	0.0319404116	0.0000000000	0.8939854553	0.0532407997	24
preflop|seat=1|bucket=114|tc=1|pot=2|n=2|h=rrrr	0.1475261029	0.0000000000	0.1953022529	0.0000000000	0.1553577780	0.5018138662	7
preflop|seat=1|bucket=115|tc=0|pot=0|n=2|h=c	0.0000000000	0.6136260493	0.0000000000	0.0000000000	0.3727685085	0.0136054422	49
preflop|seat=1|bucket=115|tc=1|pot=0|n=2|h=	0.0566343454	0.0000000000	0.9195280768	0.0000000000	0.0140973180	0.0097402597	77
preflop|seat=1|bucket=115|tc=1|pot=1|n=2|h=cr	0.0285440177	0.0000000000	0.2944476473	0.0000000000	0.6156048261	0.0614035088	57
preflop|seat=1|bucket=115|tc=1|pot=1|n=2|h=crr	0.3700048960	0.0000000000	0.0848563852	0.0000000000	0.5326387187	0.0125000000	20
preflop|seat=1|bucket=115|tc=1|pot=1|n=2|h=r	0.5095012628	0.0000000000	0.1482696258	0.0000000000	0.3226212683	0.0196078431	51
preflop|seat=1|bucket=115|tc=1|pot=1|n=2|h=rr	0.1860010567	0.0000000000	0.2485495898	0.0000000000	0.3441991424	0.2212502112	17
preflop|seat=1|bucket=115|tc=1|pot=2|n=2|h=crrr	0.2049846604	0.0000000000	0.3674838274	0.0000000000	0.3728440122	0.0546875000	32
preflop|seat=1|bucket=115|tc=1|pot=2|n=2|h=rrr	0.0576353784	0.0000000000	0.0397637554	0.0000000000	0.8641393277	0.0384615385	26
preflop|seat=1|bucket=115|tc=1|pot=2|n=2|h=rrrr	0.2277237432	0.0000000000	0.2487726432	0.0000000000	0.2508866313	0.2726169823	5
preflop|seat=1|bucket=116|tc=0|pot=0|n=2|h=c	0.0000000000	0.0643913972	0.0000000000	0.0000000000	0.9124604547	0.0231481481	72
preflop|seat=1|bucket=116|tc=1|pot=0|n=2|h=	0.0145511257	0.0000000000	0.5713953689	0.0000000000	0.4090030003	0.0050505051	99
preflop|seat=1|bucket=116|tc=1|pot=1|n=2|h=cr	0.3442374576	0.0000000000	0.2884889233	0.0000000000	0.3368609260	0.0304126931	55
preflop|seat=1|bucket=116|tc=1|pot=1|n=2|h=crr	0.3535637483	0.0000000000	0.0138888889	0.0000000000	0.5723621776	0.0601851852	54
preflop|seat=1|bucket=116|tc=1|pot=1|n=2|h=r	0.3521283503	0.0000000000	0.3517661055	0.0000000000	0.2882930442	0.0078125000	64
preflop|seat=1|bucket=116|tc=1|pot=1|n=2|h=rr	0.0182926829	0.0000000000	0.5386514946	0.0000000000	0.4247631395	0.0182926829	41
preflop|seat=1|bucket=116|tc=1|pot=2|n=2|h=crrr	0.2449879641	0.0000000000	0.3227931409	0.0000000000	0.3261520613	0.1060668337	24
preflop|seat=1|bucket=116|tc=1|pot=2|n=2|h=rrr	0.2169734025	0.0000000000	0.1659772635	0.0000000000	0.5596223079	0.0574270261	19
preflop|seat=1|bucket=116|tc=1|pot=2|n=2|h=rrrr	0.2614061649	0.0000000000	0.3115544719	0.0000000000	0.3100227392	0.1170166241	17
preflop|seat=1|bucket=117|tc=0|pot=0|n=2|h=c	0.0000000000	0.5796175931	0.0000000000	0.0000000000	0.3811667206	0.0392156863	17
preflop|seat=1|bucket=117|tc=1|pot=0|n=2|h=	0.0361413987	0.0000000000	0.8863055783	0.0000000000	0.0628471406	0.0147058824	34
preflop|seat=1|bucket=117|tc=1|pot=1|n=2|h=cr	0.2668573829	0.0000000000	0.4877361657	0.0000000000	0.0867530352	0.1586534162	24
preflop|seat=1|bucket=117|tc=1|pot=1|n=2|h=crr	0.2500000000	0.0000000000	0.2500000000	0.0000000000	0.2500000000	0.2500000000	6
preflop|seat=1|bucket=117|tc=1|pot=1|n=2|h=r	0.2155550594	0.0000000000	0.2230650369	0.0000000000	0.5025563743	0.0588235294	17
preflop|seat=1|bucket=117|tc=1|pot=1|n=2|h=rr	0.1742056483	0.0000000000	0.0458469722	0.0000000000	0.7521696017	0.0277777778	9
preflop|seat=1|bucket=117|tc=1|pot=2|n=2|h=crrr	0.2416962272	0.0000000000	0.2816561803	0.0000000000	0.2505205732	0.2261270193	8
preflop|seat=1|bucket=117|tc=1|pot=2|n=2|h=rrr	0.0714285714	0.0000000000	0.0714285714	0.0000000000	0.7857142857	0.0714285714	7
preflop|seat=1|bucket=117|tc=1|pot=2|n=2|h=rrrr	0.1886374178	0.0000000000	0.2638888450	0.0000000000	0.1952039247	0.3522698125	3
preflop|seat=1|bucket=118|tc=0|pot=0|n=2|h=c	0.0000000000	0.3004798176	0.0000000000	0.0000000000	0.6578535158	0.0416666667	16
preflop|seat=1|bucket=118|tc=1|pot=0|n=2|h=	0.4785534400	0.0000000000	0.1430091729	0.0000000000	0.3458286914	0.0326086957	23
preflop|seat=1|bucket=118|tc=1|pot=1|n=2|h=cr	0.0714285714	0.0000000000	0.7857142857	0.0000000000	0.0714285714	0.0714285714	7
preflop|seat=1|bucket=118|tc=1|pot=1|n=2|h=crr	0.4080981908	0.0000000000	0.0937500000	0.0000000000	0.4044018092	0.0937500000	8
preflop|seat=1|bucket=118|tc=1|pot=1|n=2|h=r	0.0750000000	0.0000000000	0.0750000000	0.0000000000	0.7750000000	0.0750000000	10
preflop|seat=1|bucket=118|tc=1|pot=1|n=2|h=rr	0.4675281104	0.0000000000	0.2539479899	0.0000000000	0.2160238997	0.0625000000	8
preflop|seat=1|bucket=118|tc=1|pot=2|n=2|h=crrr	0.1881187557	0.0000000000	0.1964631580	0.0000000000	0.2560262347	0.3593918516	3
preflop|seat=1|bucket=118|tc=1|pot=2|n=2|h=rrr	0.2500000000	0.0000000000	0.2500000000	0.0000000000	0.2500000000	0.2500000000	7
preflop|seat=1|bucket=118|tc=1|pot=2|n=2|h=rrrr	0.2351315724	0.0000000000	0.3467783639	0.0000000000	0.3680900637	0.0500000000	5
preflop|seat=1|bucket=119|tc=0|pot=0|n=2|h=c	0.0000000000	0.0956347060	0.0000000000	0.0000000000	0.8110319607	0.0933333333	25
preflop|seat=1|bucket=119|tc=1|pot=0|n=2|h=	0.0833882285	0.0000000000	0.2772094312	0.0000000000	0.6337205221	0.0056818182	44
preflop|seat=1|bucket=119|tc=1|pot=1|n=2|h=cr	0.1320628732	0.0000000000	0.0537181758	0.0000000000	0.8010610562	0.0131578947	19
preflop|seat=1|bucket=119|tc=1|pot=1|n=2|h=crr	0.2833500742	0.0000000000	0.3001448801	0.0000000000	0.3071300457	0.1093750000	16
preflop|seat=1|bucket=119|tc=1|pot=1|n=2|h=r	0.0250000000	0.0000000000	0.1131351430	0.0000000000	0.8368648570	0.0250000000	30
preflop|seat=1|bucket=119|tc=1|pot=1|n=2|h=rr	0.1976757645	0.0000000000	0.2045226926	0.0000000000	0.1902073220	0.4075942209	25
preflop|seat=1|bucket=119|tc=1|pot=2|n=2|h=crrr	0.2046983810	0.0000000000	0.3625074738	0.0000000000	0.4149370024	0.0178571429	14
preflop|seat=1|bucket=119|tc=1|pot=2|n=2|h=rrr	0.0125000000	0.0000000000	0.0125000000	0.0000000000	0.9625000000	0.0125000000	20
preflop|seat=1|bucket=119|tc=1|pot=2|n=2|h=rrrr	0.1681044281	0.0000000000	0.1806487588	0.0000000000	0.1827342247	0.4685125884	8
preflop|seat=1|bucket=11|tc=0|pot=0|n=2|h=c	0.0000000000	0.0908756631	0.0000000000	0.0000000000	0.8446082079	0.0645161290	31
preflop|seat=1|bucket=11|tc=1|pot=0|n=2|h=	0.4017671801	0.0000000000	0.1722797546	0.0000000000	0.4191037502	0.0068493151	73
preflop|seat=1|bucket=11|tc=1|pot=1|n=2|h=cr	0.1801480513	0.0000000000	0.3163588892	0.0000000000	0.4834930596	0.0200000000	25
preflop|seat=1|bucket=11|tc=1|pot=1|n=2|h=crr	0.4404195279	0.0000000000	0.0817080374	0.0000000000	0.4466224346	0.0312500000	24
preflop|seat=1|bucket=11|tc=1|pot=1|n=2|h=r	0.4899411834	0.0000000000	0.0151340388	0.0000000000	0.4806390635	0.0142857143	35
preflop|seat=1|bucket=11|tc=1|pot=1|n=2|h=rr	0.0686480098	0.0000000000	0.7679076607	0.0000000000	0.1342672770	0.0291770524	29
preflop|seat=1|bucket=11|tc=1|pot=2|n=2|h=crrr	0.2268291235	0.0000000000	0.3206343611	0.0000000000	0.2647172889	0.1878192265	16
preflop|seat=1|bucket=11|tc=1|pot=2|n=2|h=rrr	0.4082536323	0.0000000000	0.0200801111	0.0000000000	0.5538091138	0.0178571429	14
preflop|seat=1|bucket=11|tc=1|pot=2|n=2|h=rrrr	0.2394286217	0.0000000000	0.3617535359	0.0000000000	0.3363178424	0.0625000000	8
preflop|seat=1|bucket=120|tc=0|pot=0|n=2|h=c	0.0000000000	0.5977398303	0.0000000000	0.0000000000	0.3766191441	0.0256410256	39
preflop|seat=1|bucket=120|tc=1|pot=0|n=2|h=	0.1150066103	0.0000000000	0.4864784859	0.0000000000	0.3776815705	0.0208333333	36
preflop|seat=1|bucket=120|tc=1|pot=1|n=2|h=cr	0.4155052265	0.0000000000	0.1453417694	0.0000000000	0.4164257313	0.0227272727	22
preflop|seat=1|bucket=120|tc=1|pot=1|n=2|h=crr	0.4021309043	0.0000000000	0.0826450539	0.0000000000	0.4874462640	0.0277777778	18
preflop|seat=1|bucket=120|tc=1|pot=1|n=2|h=r	0.3729194631	0.0000000000	0.3049223268	0.0000000000	0.2633346807	0.0588235294	34
preflop|seat=1|bucket=120|tc=1|pot=1|n=2|h=rr	0.0833333333	0.0000000000	0.7500000000	0.0000000000	0.0833333333	0.0833333333	9
preflop|seat=1|bucket=120|tc=1|pot=2|n=2|h=crrr	0.1146780857	0.0000000000	0.1207964844	0.0000000000	0.1195592280	0.6449662020	7
preflop|seat=1|bucket=120|tc=1|pot=2|n=2|h=rrr	0.1171836995	0.0000000000	0.1217807432	0.0000000000	0.3193566245	0.4416789328	11
preflop|seat=1|bucket=120|tc=1|pot=2|n=2|h=rrrr	0.1843128136	0.0000000000	0.2008439874	0.0000000000	0.1948741664	0.4199690326	6
preflop|seat=1|bucket=121|tc=0|pot=0|n=2|h=c	0.0000000000	0.5131615651	0.0000000000	0.0000000000	0.4106703503	0.0761680846	35
preflop|seat=1|bucket=121|tc=1|pot=0|n=2|h=	0.0043859649	0.0000000000	0.7067481912	0.0000000000	0.2844798790	0.0043859649	57
preflop|seat=1|bucket=121|tc=1|pot=1|n=2|h=cr	0.0069444444	0.0000000000	0.9791666667	0.0000000000	0.0069444444	0.0069444444	36
preflop|seat=1|bucket=121|tc=1|pot=1|n=2|h=crr	0.2282319136	0.0000000000	0.1903974750	0.0000000000	0.3936932924	0.1876773190	17
preflop|seat=1|bucket=121|tc=1|pot=1|n=2|h=r	0.5670685018	0.0000000000	0.1011496781	0.0000000000	0.3130318201	0.0187500000	40
preflop|seat=1|bucket=121|tc=1|pot=1|n=2|h=rr	0.3488643840	0.0000000000	0.4281695855	0.0000000000	0.2129660305	0.0100000000	25
preflop|seat=1|bucket=121|tc=1|pot=2|n=2|h=crrr	0.2415349991	0.0000000000	0.3257950743	0.0000000000	0.2527100229	0.1799599036	11
preflop|seat=1|bucket=121|tc=1|pot=2|n=2|h=rrr	0.3763981095	0.0000000000	0.1107248882	0.0000000000	0.4347520023	0.0781250000	16
preflop|seat=1|bucket=121|tc=1|pot=2|n=2|h=rrrr	0.1839543864	0.0000000000	0.2876813222	0.0000000000	0.1989318794	0.3294324121	10
preflop|seat=1|bucket=122|tc=0|pot=0|n=2|h=c	0.0000000000	0.0594993774	0.0000000000	0.0000000000	0.9238339559	0.0166666667	40
preflop|seat=1|bucket=122|tc=1|pot=0|n=2|h=	0.2169335663	0.0000000000	0.1965103008	0.0000000000	0.5783594116	0.0081967213	61
preflop|seat=1|bucket=122|tc=1|pot=1|n=2|h=cr	0.4479950920	0.0000000000	0.0626700702	0.0000000000	0.4693348378	0.0200000000	25
preflop|seat=1|bucket=122|tc=1|pot=1|n=2|h=crr	0.4162299088	0.0000000000	0.0177121051	0.0000000000	0.5504329861	0.0156250000	32
preflop|seat=1|bucket=122|tc=1|pot=1|n=2|h=r	0.3655602151	0.0000000000	0.4136895403	0.0000000000	0.0939786294	0.1267716152	32
preflop|seat=1|bucket=122|tc=1|pot=1|n=2|h=rr	0.0178571429	0.0000000000	0.8018874607	0.0000000000	0.0190178692	0.1612375272	28
preflop|seat=1|bucket=122|tc=1|pot=2|n=2|h=crrr	0.1533498872	0.0000000000	0.4287870264	0.0000000000	0.3970297531	0.0208333333	12
preflop|seat=1|bucket=122|tc=1|pot=2|n=2|h=rrr	0.1386187520	0.0000000000	0.1492035893	0.0000000000	0.1652572469	0.5469204117	8
preflop|seat=1|bucket=122|tc=1|pot=2|n=2|h=rrrr	0.2033175449	0.0000000000	0.2512581330	0.0000000000	0.2498985523	0.2955257698	8
preflop|seat=1|bucket=123|tc=0|pot=0|n=2|h=c	0.0000000000	0.7517379885	0.0000000000	0.0000000000	0.2434310936	0.0048309179	69
preflop|seat=1|bucket=123|tc=1|pot=0|n=2|h=	0.0900228216	0.0000000000	0.6478031211	0.0000000000	0.2529147980	0.0092592593	108
preflop|seat=1|bucket=123|tc=1|pot=1|n=2|h=cr	0.6366271159	0.0000000000	0.0117520855	0.0000000000	0.3478894554	0.0037313433	67
preflop|seat=1|bucket=123|tc=1|pot=1|n=2|h=crr	0.2221147150	0.0000000000	0.2362490753	0.0000000000	0.2905846874	0.2510515223	17
preflop|seat=1|bucket=123|tc=1|pot=1|n=2|h=r	0.4970030782	0.0000000000	0.1448085229	0.0000000000	0.3502518910	0.0079365079	63
preflop|seat=1|bucket=123|tc=1|pot=1|n=2|h=rr	0.1006551876	0.0000000000	0.5391969058	0.0000000000	0.3429065273	0.0172413793	29
preflop|seat=1|bucket=123|tc=1|pot=2|n=2|h=crrr	0.1682073813	0.0000000000	0.2313222968	0.0000000000	0.2203854645	0.3800848574	31
preflop|seat=1|bucket=123|tc=1|pot=2|n=2|h=rrr	0.4652581945	0.0000000000	0.0694605165	0.0000000000	0.4513924001	0.0138888889	18
preflop|seat=1|bucket=123|tc=1|pot=2|n=2|h=rrrr	0.1540596363	0.0000000000	0.1865124052	0.0000000000	0.1904420602	0.4689858984	9
preflop|seat=1|bucket=124|tc=0|pot=0|n=2|h=c	0.0000000000	0.0732534499	0.0000000000	0.0000000000	0.9174872908	0.0092592593	36
preflop|seat=1|bucket=124|tc=1|pot=0|n=2|h=	0.3272873219	0.0000000000	0.4906458218	0.0000000000	0.1746041697	0.0074626866	67
preflop|seat=1|bucket=124|tc=1|pot=1|n=2|h=cr	0.4532007564	0.0000000000	0.0272060715	0.0000000000	0.5003624028	0.0192307692	39
preflop|seat=1|bucket=124|tc=1|pot=1|n=2|h=crr	0.2748644565	0.0000000000	0.3181832247	0.0000000000	0.2958412076	0.1111111111	27
preflop|seat=1|bucket=124|tc=1|pot=1|n=2|h=r	0.4713606533	0.0000000000	0.0156674298	0.0000000000	0.4906332180	0.0223386989	29
preflop|seat=1|bucket=124|tc=1|pot=1|n=2|h=rr	0.3909525446	0.0000000000	0.2784102617	0.0000000000	0.2830181461	0.0476190476	21
preflop|seat=1|bucket=124|tc=1|pot=2|n=2|h=crrr	0.1811233767	0.0000000000	0.4227500045	0.0000000000	0.3711266189	0.0250000000	20
preflop|seat=1|bucket=124|tc=1|pot=2|n=2|h=rrr	0.4521234781	0.0000000000	0.0319238149	0.0000000000	0.4909527070	0.0250000000	10
preflop|seat=1|bucket=124|tc=1|pot=2|n=2|h=rrrr	0.2528487888	0.0000000000	0.2718734481	0.0000000000	0.2734969584	0.2017808046	10
preflop|seat=1|bucket=125|tc=0|pot=0|n=2|h=c	0.0000000000	0.3498428059	0.0000000000	0.0000000000	0.6231301670	0.0270270270	74
preflop|seat=1|bucket=125|tc=1|pot=0|n=2|h=	0.0052631579	0.0000000000	0.1021295635	0.0000000000	0.8873441207	0.0052631579	95
preflop|seat=1|bucket=125|tc=1|pot=1|n=2|h=cr	0.0336800972	0.0000000000	0.6141075072	0.0000000000	0.3454556388	0.0067567568	37
preflop|seat=1|bucket=125|tc=1|pot=1|n=2|h=crr	0.4358271297	0.0000000000	0.0116279070	0.0000000000	0.5409170563	0.0116279070	43
preflop|seat=1|bucket=125|tc=1|pot=1|n=2|h=r	0.5493845802	0.0000000000	0.0301678287	0.0000000000	0.4126350910	0.0078125000	64
preflop|seat=1|bucket=125|tc=1|pot=1|n=2|h=rr	0.0046296296	0.0000000000	0.0046296296	0.0000000000	0.9861111111	0.0046296296	54
preflop|seat=1|bucket=125|tc=1|pot=2|n=2|h=crrr	0.1367764043	0.0000000000	0.4754677752	0.0000000000	0.3423012751	0.0454545455	22
preflop|seat=1|bucket=125|tc=1|pot=2|n=2|h=rrr	0.4480799237	0.0000000000	0.0533503492	0.0000000000	0.4896411557	0.0089285714	28
preflop|seat=1|bucket=125|tc=1|pot=2|n=2|h=rrrr	0.2600407366	0.0000000000	0.3405566898	0.0000000000	0.2956827162	0.1037198574	47
preflop|seat=1|bucket=126|tc=0|pot=0|n=2|h=c	0.0000000000	0.0441520509	0.0000000000	0.0000000000	0.9475146158	0.0083333333	40
preflop|seat=1|bucket=126|tc=1|pot=0|n=2|h=	0.0665886450	0.0000000000	0.2743884310	0.0000000000	0.6490229240	0.0100000000	50
preflop|seat=1|bucket=126|tc=1|pot=1|n=2|h=cr	0.1115836317	0.0000000000	0.7494385831	0.0000000000	0.0772588666	0.0617189186	22
